country,Year,Sex,Religion,Value,Gallup2022NonReligious,Gallup2022Atheist,Gallup2017Combined,Pew2010Unaffiliated
NP,2011.0,Male,Hindu,10470964.0,,,,0.3
NP,2011.0,Male,Islam ,583799.0,,,,0.3
NP,2011.0,Male,Jains,1664.0,,,,0.3
NP,2011.0,Male,Kirati,380117.0,,,,0.3
NP,2011.0,Male,Sikh,323.0,,,,0.3
NP,2011.0,Male,Other,32482.0,,,,0.3
NP,2011.0,Male,Unknown,63867.0,,,,0.3
NP,2011.0,Female,Total,13645463.0,,,,0.3
NP,2011.0,Female,Baha'i,707.0,,,,0.3
NP,2011.0,Female,Buddhist,1256320.0,,,,0.3
NP,2011.0,Female,Christian,200229.0,,,,0.3
NP,2011.0,Female,Hindu,11080528.0,,,,0.3
NP,2011.0,Female,Islam ,578571.0,,,,0.3
NP,2011.0,Female,Jains,1550.0,,,,0.3
NP,2011.0,Female,Kirati,427052.0,,,,0.3
NP,2011.0,Female,Sikh,286.0,,,,0.3
NP,2011.0,Female,Other,29099.0,,,,0.3
NP,2011.0,Female,Unknown,71121.0,,,,0.3
NF,2011.0,Both Sexes,Total,2302.0,,,,
NF,2011.0,Both Sexes,Catholic,307.0,,,,
NF,2011.0,Both Sexes,Church of England,755.0,,,,
NF,2011.0,Both Sexes,Seventh Day Adventist,61.0,,,,
NF,2011.0,Both Sexes,Other Religions,228.0,,,,
NF,2011.0,Both Sexes,No Religion,499.0,,,,
NF,2011.0,Both Sexes,Not Stated,150.0,,,,
NF,2011.0,Both Sexes,Uniting Church,302.0,,,,
NF,2011.0,Male,Total,1082.0,,,,
NF,2011.0,Male,Catholic,145.0,,,,
NF,2011.0,Male,Church of England,337.0,,,,
NF,2011.0,Male,Seventh Day Adventist,27.0,,,,
NF,2011.0,Male,Other Religions,103.0,,,,
NF,2011.0,Male,No Religion,270.0,,,,
NF,2011.0,Male,Not Stated,68.0,,,,
NF,2011.0,Male,Uniting Church,132.0,,,,
NF,2011.0,Female,Total,1220.0,,,,
NF,2011.0,Female,Catholic,162.0,,,,
NF,2011.0,Female,Church of England,418.0,,,,
NF,2011.0,Female,Seventh Day Adventist,34.0,,,,
NF,2011.0,Female,Other Religions,125.0,,,,
NF,2011.0,Female,No Religion,229.0,,,,
NF,2011.0,Female,Not Stated,82.0,,,,
NF,2011.0,Female,Uniting Church,170.0,,,,
PL,2011.0,Both Sexes,Total,38044565.0,29.0,13.0,10.0,5.6
PL,2011.0,Both Sexes,Baptist,5945.0,29.0,13.0,10.0,5.6
PL,2011.0,Both Sexes,Evangelic Augustan Confession,69281.0,29.0,13.0,10.0,5.6
PL,2011.0,Both Sexes,Greek Catholic,33399.0,29.0,13.0,10.0,5.6
PL,2011.0,Both Sexes,Jehovah Witness,134693.0,29.0,13.0,10.0,5.6
PL,2011.0,Both Sexes,Old Catholic Church,9961.0,29.0,13.0,10.0,5.6
PL,2011.0,Both Sexes,Orthodox,158477.0,29.0,13.0,10.0,5.6
PL,2011.0,Both Sexes,Pentecostal,26166.0,29.0,13.0,10.0,5.6
PL,2011.0,Both Sexes,Roman Catholic,33331533.0,29.0,13.0,10.0,5.6
PL,2011.0,Both Sexes,Other,44942.0,29.0,13.0,10.0,5.6
PL,2011.0,Both Sexes,Refused to answer,2744836.0,29.0,13.0,10.0,5.6
PL,2011.0,Both Sexes,No Religion,915590.0,29.0,13.0,10.0,5.6
PL,2011.0,Both Sexes,Polish National Catholic Church,8806.0,29.0,13.0,10.0,5.6
PL,2011.0,Both Sexes,Not Stated,560937.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,Total,18420389.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,Baptist,2738.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,Evangelic Augustan Confession,33268.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,Greek Catholic,15920.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,Jehovah Witness,56490.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,Old Catholic Church,4788.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,Orthodox,73691.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,Pentecostal,12090.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,Roman Catholic,15967673.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,Other,24583.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,Refused to answer,1407225.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,No Religion,541402.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,Polish National Catholic Church,4122.0,29.0,13.0,10.0,5.6
PL,2011.0,Male,Not Stated,276399.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,Total,19624176.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,Baptist,3206.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,Evangelic Augustan Confession,36014.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,Greek Catholic,17479.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,Jehovah Witness,78203.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,Old Catholic Church,5172.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,Orthodox,84786.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,Pentecostal,14076.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,Roman Catholic,17363859.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,Other,20359.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,Refused to answer,1337611.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,No Religion,374189.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,Polish National Catholic Church,4683.0,29.0,13.0,10.0,5.6
PL,2011.0,Female,Not Stated,284538.0,29.0,13.0,10.0,5.6
PT,2011.0,Both Sexes,Total,10562178.0,29.0,16.0,38.0,4.4
PT,2011.0,Both Sexes,Catholic,7281887.0,29.0,16.0,38.0,4.4
PT,2011.0,Both Sexes,Jewish,3061.0,29.0,16.0,38.0,4.4
PT,2011.0,Both Sexes,Muslim,20640.0,29.0,16.0,38.0,4.4
PT,2011.0,Both Sexes,Orthodox,56550.0,29.0,16.0,38.0,4.4
PT,2011.0,Both Sexes,Protestant,75571.0,29.0,16.0,38.0,4.4
PT,2011.0,Both Sexes,Other Christians,163338.0,29.0,16.0,38.0,4.4
PT,2011.0,Both Sexes,Didn't answer,744874.0,29.0,16.0,38.0,4.4
PT,2011.0,Both Sexes,No Religion,615332.0,29.0,16.0,38.0,4.4
PT,2011.0,Both Sexes,Other Non-Christians,28596.0,29.0,16.0,38.0,4.4
PT,2011.0,Both Sexes,Unknown,1572329.0,29.0,16.0,38.0,4.4
PT,2011.0,Male,Total,5046600.0,29.0,16.0,38.0,4.4
PT,2011.0,Male,Catholic,3328220.0,29.0,16.0,38.0,4.4
PT,2011.0,Male,Jewish,1698.0,29.0,16.0,38.0,4.4
PT,2011.0,Male,Muslim,12972.0,29.0,16.0,38.0,4.4
PT,2011.0,Male,Orthodox,28253.0,29.0,16.0,38.0,4.4
PT,2011.0,Male,Protestant,32507.0,29.0,16.0,38.0,4.4
PT,2011.0,Male,Other Christians,65735.0,29.0,16.0,38.0,4.4
PT,2011.0,Male,Didn't answer,377565.0,29.0,16.0,38.0,4.4
PT,2011.0,Male,No Religion,381950.0,29.0,16.0,38.0,4.4
PT,2011.0,Male,Other Non-Christians,13701.0,29.0,16.0,38.0,4.4
PT,2011.0,Male,Unknown,803999.0,29.0,16.0,38.0,4.4
PT,2011.0,Female,Total,5515578.0,29.0,16.0,38.0,4.4
PT,2011.0,Female,Catholic,3953667.0,29.0,16.0,38.0,4.4
PT,2011.0,Female,Jewish,1363.0,29.0,16.0,38.0,4.4
PT,2011.0,Female,Muslim,7668.0,29.0,16.0,38.0,4.4
PT,2011.0,Female,Orthodox,28297.0,29.0,16.0,38.0,4.4
PT,2011.0,Female,Protestant,43064.0,29.0,16.0,38.0,4.4
PT,2011.0,Female,Other Christians,97603.0,29.0,16.0,38.0,4.4
PT,2011.0,Female,Didn't answer,367309.0,29.0,16.0,38.0,4.4
PT,2011.0,Female,No Religion,233382.0,29.0,16.0,38.0,4.4
PT,2011.0,Female,Other Non-Christians,14895.0,29.0,16.0,38.0,4.4
PT,2011.0,Female,Unknown,768330.0,29.0,16.0,38.0,4.4
RO,2011.0,Both Sexes,Total,20121641.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Atheist,20743.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Baptist,112850.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Christian by Gospel,42495.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Christian of Old Rite,32558.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Evangelic Augustan Confession,5399.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Evangelical,15514.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Evangelical Lutherans,20168.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Greek Catholic,150593.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Mosaic,3519.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Muslim,64337.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Orthodox,16307004.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Pentecostal,362314.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Reformat,600932.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Roman Catholic,870774.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Seventh Day Adventist,80944.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Unitarian,57686.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Other,64598.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Other Religions,30557.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,No Religion,18917.0,13.0,6.0,9.0,0.1
RO,2011.0,Both Sexes,Not Stated,1259739.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Total,9788577.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Atheist,15012.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Baptist,49868.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Christian by Gospel,19838.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Christian of Old Rite,16035.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Evangelic Augustan Confession,2501.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Evangelical,7174.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Evangelical Lutherans,9522.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Greek Catholic,70561.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Mosaic,1826.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Muslim,34685.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Orthodox,7959905.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Pentecostal,171728.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Reformat,290487.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Roman Catholic,421573.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Seventh Day Adventist,36832.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Unitarian,28395.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Other,27234.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Other Religions,15181.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,No Religion,11140.0,13.0,6.0,9.0,0.1
RO,2011.0,Male,Not Stated,599080.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Total,10333064.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Atheist,5731.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Baptist,62982.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Christian by Gospel,22657.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Christian of Old Rite,16523.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Evangelic Augustan Confession,2898.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Evangelical,8340.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Evangelical Lutherans,10646.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Greek Catholic,80032.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Mosaic,1693.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Muslim,29652.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Orthodox,8347099.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Pentecostal,190586.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Reformat,310445.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Roman Catholic,449201.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Seventh Day Adventist,44112.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Unitarian,29291.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Other,37364.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Other Religions,15376.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,No Religion,7777.0,13.0,6.0,9.0,0.1
RO,2011.0,Female,Not Stated,660659.0,13.0,6.0,9.0,0.1
RS,2011.0,Both Sexes,Total,7186862.0,17.0,3.0,21.0,3.3
RS,2011.0,Both Sexes,Agnostic,4010.0,17.0,3.0,21.0,3.3
RS,2011.0,Both Sexes,Atheist,80053.0,17.0,3.0,21.0,3.3
RS,2011.0,Both Sexes,Catholic,356957.0,17.0,3.0,21.0,3.3
RS,2011.0,Both Sexes,Islam ,222828.0,17.0,3.0,21.0,3.3
RS,2011.0,Both Sexes,Judaism,578.0,17.0,3.0,21.0,3.3
RS,2011.0,Both Sexes,Protestant,71284.0,17.0,3.0,21.0,3.3
RS,2011.0,Both Sexes,Serbian Orthodox,6079396.0,17.0,3.0,21.0,3.3
RS,2011.0,Both Sexes,Other Christians,48294.0,17.0,3.0,21.0,3.3
RS,2011.0,Both Sexes,Other Religions,1776.0,17.0,3.0,21.0,3.3
RS,2011.0,Both Sexes,Didn't answer,220735.0,17.0,3.0,21.0,3.3
RS,2011.0,Both Sexes,Eastern religion,1237.0,17.0,3.0,21.0,3.3
RS,2011.0,Both Sexes,Unknown,99714.0,17.0,3.0,21.0,3.3
RS,2011.0,Male,Total,3499176.0,17.0,3.0,21.0,3.3
RS,2011.0,Male,Agnostic,2186.0,17.0,3.0,21.0,3.3
RS,2011.0,Male,Atheist,45680.0,17.0,3.0,21.0,3.3
RS,2011.0,Male,Catholic,162655.0,17.0,3.0,21.0,3.3
RS,2011.0,Male,Islam ,112995.0,17.0,3.0,21.0,3.3
RS,2011.0,Male,Judaism,251.0,17.0,3.0,21.0,3.3
RS,2011.0,Male,Protestant,33370.0,17.0,3.0,21.0,3.3
RS,2011.0,Male,Serbian Orthodox,2959645.0,17.0,3.0,21.0,3.3
RS,2011.0,Male,Other Christians,23199.0,17.0,3.0,21.0,3.3
RS,2011.0,Male,Other Religions,1018.0,17.0,3.0,21.0,3.3
RS,2011.0,Male,Didn't answer,107792.0,17.0,3.0,21.0,3.3
RS,2011.0,Male,Eastern religion,736.0,17.0,3.0,21.0,3.3
RS,2011.0,Male,Unknown,49649.0,17.0,3.0,21.0,3.3
RS,2011.0,Female,Total,3687686.0,17.0,3.0,21.0,3.3
RS,2011.0,Female,Agnostic,1824.0,17.0,3.0,21.0,3.3
RS,2011.0,Female,Atheist,34373.0,17.0,3.0,21.0,3.3
RS,2011.0,Female,Catholic,194302.0,17.0,3.0,21.0,3.3
RS,2011.0,Female,Islam ,109833.0,17.0,3.0,21.0,3.3
RS,2011.0,Female,Judaism,327.0,17.0,3.0,21.0,3.3
RS,2011.0,Female,Protestant,37914.0,17.0,3.0,21.0,3.3
RS,2011.0,Female,Serbian Orthodox,3119751.0,17.0,3.0,21.0,3.3
RS,2011.0,Female,Other Christians,25095.0,17.0,3.0,21.0,3.3
RS,2011.0,Female,Other Religions,758.0,17.0,3.0,21.0,3.3
RS,2011.0,Female,Didn't answer,112943.0,17.0,3.0,21.0,3.3
RS,2011.0,Female,Eastern religion,501.0,17.0,3.0,21.0,3.3
RS,2011.0,Female,Unknown,50065.0,17.0,3.0,21.0,3.3
SX,2011.0,Both Sexes,Total,33609.0,,,,
SX,2011.0,Both Sexes,Adventist,2224.0,,,,
SX,2011.0,Both Sexes,Anglican,1027.0,,,,
SX,2011.0,Both Sexes,Baptist,1585.0,,,,
SX,2011.0,Both Sexes,Christian,1387.0,,,,
SX,2011.0,Both Sexes,Evangelical,456.0,,,,
SX,2011.0,Both Sexes,Hindu,1748.0,,,,
SX,2011.0,Both Sexes,Jehovah Witness,572.0,,,,
SX,2011.0,Both Sexes,Methodist,3346.0,,,,
SX,2011.0,Both Sexes,Pentecostal,4954.0,,,,
SX,2011.0,Both Sexes,Protestant,927.0,,,,
SX,2011.0,Both Sexes,Rastafarian,64.0,,,,
SX,2011.0,Both Sexes,Roman Catholic,11134.0,,,,
SX,2011.0,Both Sexes,Other,2654.0,,,,
SX,2011.0,Both Sexes,No Religion,2654.0,,,,
SX,2011.0,Both Sexes,Islam/Judaism,377.0,,,,
SX,2011.0,Both Sexes,Buddhism/ Sikh,88.0,,,,
SX,2011.0,Both Sexes,Unknown,796.0,,,,
SX,2011.0,Male,Total,15868.0,,,,
SX,2011.0,Male,Adventist,988.0,,,,
SX,2011.0,Male,Anglican,493.0,,,,
SX,2011.0,Male,Baptist,751.0,,,,
SX,2011.0,Male,Christian,630.0,,,,
SX,2011.0,Male,Evangelical,202.0,,,,
SX,2011.0,Male,Hindu,903.0,,,,
SX,2011.0,Male,Jehovah Witness,238.0,,,,
SX,2011.0,Male,Methodist,1564.0,,,,
SX,2011.0,Male,Pentecostal,2103.0,,,,
SX,2011.0,Male,Protestant,476.0,,,,
SX,2011.0,Male,Rastafarian,48.0,,,,
SX,2011.0,Male,Roman Catholic,5201.0,,,,
SX,2011.0,Male,Other,1512.0,,,,
SX,2011.0,Male,No Religion,1512.0,,,,
SX,2011.0,Male,Islam/Judaism,192.0,,,,
SX,2011.0,Male,Buddhism/ Sikh,35.0,,,,
SX,2011.0,Male,Unknown,428.0,,,,
SX,2011.0,Female,Total,17741.0,,,,
SX,2011.0,Female,Adventist,1236.0,,,,
SX,2011.0,Female,Anglican,534.0,,,,
SX,2011.0,Female,Baptist,834.0,,,,
SX,2011.0,Female,Christian,756.0,,,,
SX,2011.0,Female,Evangelical,254.0,,,,
SX,2011.0,Female,Hindu,844.0,,,,
SX,2011.0,Female,Jehovah Witness,334.0,,,,
SX,2011.0,Female,Methodist,1782.0,,,,
SX,2011.0,Female,Pentecostal,2852.0,,,,
SX,2011.0,Female,Protestant,450.0,,,,
SX,2011.0,Female,Rastafarian,18.0,,,,
SX,2011.0,Female,Roman Catholic,5933.0,,,,
SX,2011.0,Female,Other,1142.0,,,,
SX,2011.0,Female,No Religion,1142.0,,,,
SX,2011.0,Female,Islam/Judaism,186.0,,,,
SX,2011.0,Female,Buddhism/ Sikh,53.0,,,,
SX,2011.0,Female,Unknown,368.0,,,,
SK,2011.0,Both Sexes,Total,5397036.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Apostolic,5831.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Baha'i,1065.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Christian,7720.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Church of Jesus Christ of Latter-day Saints,972.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Czechoslovak Hussite Church,1782.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Evangelic of Augsburg Affiliation,316250.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Evangelic Methodist Church,10328.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Fraternity Church,3396.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Jehovah Witness,17222.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Jewish,1999.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,New Apostolic,166.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Old Catholic Church,1687.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Orthodox,49133.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Reformed Christian,98797.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Roman Catholic,3347277.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Seventh Day Adventist,2915.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Other,23340.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,No Religion,725362.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Not Stated,571437.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Byzantine Catholic Church,206871.0,11.0,19.0,,14.3
SK,2011.0,Both Sexes,Baptists Fraternity Union,3486.0,11.0,19.0,,14.3
SK,2011.0,Male,Total,2627772.0,11.0,19.0,,14.3
SK,2011.0,Male,Apostolic,2721.0,11.0,19.0,,14.3
SK,2011.0,Male,Baha'i,726.0,11.0,19.0,,14.3
SK,2011.0,Male,Christian,3560.0,11.0,19.0,,14.3
SK,2011.0,Male,Church of Jesus Christ of Latter-day Saints,561.0,11.0,19.0,,14.3
SK,2011.0,Male,Czechoslovak Hussite Church,996.0,11.0,19.0,,14.3
SK,2011.0,Male,Evangelic of Augsburg Affiliation,145418.0,11.0,19.0,,14.3
SK,2011.0,Male,Evangelic Methodist Church,4852.0,11.0,19.0,,14.3
SK,2011.0,Male,Fraternity Church,1602.0,11.0,19.0,,14.3
SK,2011.0,Male,Jehovah Witness,7159.0,11.0,19.0,,14.3
SK,2011.0,Male,Jewish,1136.0,11.0,19.0,,14.3
SK,2011.0,Male,New Apostolic,92.0,11.0,19.0,,14.3
SK,2011.0,Male,Old Catholic Church,815.0,11.0,19.0,,14.3
SK,2011.0,Male,Orthodox,23415.0,11.0,19.0,,14.3
SK,2011.0,Male,Reformed Christian,46452.0,11.0,19.0,,14.3
SK,2011.0,Male,Roman Catholic,1576106.0,11.0,19.0,,14.3
SK,2011.0,Male,Seventh Day Adventist,1309.0,11.0,19.0,,14.3
SK,2011.0,Male,Other,13457.0,11.0,19.0,,14.3
SK,2011.0,Male,No Religion,392397.0,11.0,19.0,,14.3
SK,2011.0,Male,Not Stated,303687.0,11.0,19.0,,14.3
SK,2011.0,Male,Byzantine Catholic Church,99649.0,11.0,19.0,,14.3
SK,2011.0,Male,Baptists Fraternity Union,1662.0,11.0,19.0,,14.3
SK,2011.0,Female,Total,2769264.0,11.0,19.0,,14.3
SK,2011.0,Female,Apostolic,3110.0,11.0,19.0,,14.3
SK,2011.0,Female,Baha'i,339.0,11.0,19.0,,14.3
SK,2011.0,Female,Christian,4160.0,11.0,19.0,,14.3
SK,2011.0,Female,Church of Jesus Christ of Latter-day Saints,411.0,11.0,19.0,,14.3
SK,2011.0,Female,Czechoslovak Hussite Church,786.0,11.0,19.0,,14.3
SK,2011.0,Female,Evangelic of Augsburg Affiliation,170832.0,11.0,19.0,,14.3
SK,2011.0,Female,Evangelic Methodist Church,5476.0,11.0,19.0,,14.3
SK,2011.0,Female,Fraternity Church,1794.0,11.0,19.0,,14.3
SK,2011.0,Female,Jehovah Witness,10063.0,11.0,19.0,,14.3
SK,2011.0,Female,Jewish,863.0,11.0,19.0,,14.3
SK,2011.0,Female,New Apostolic,74.0,11.0,19.0,,14.3
SK,2011.0,Female,Old Catholic Church,872.0,11.0,19.0,,14.3
SK,2011.0,Female,Orthodox,25718.0,11.0,19.0,,14.3
SK,2011.0,Female,Reformed Christian,52345.0,11.0,19.0,,14.3
SK,2011.0,Female,Roman Catholic,1771171.0,11.0,19.0,,14.3
SK,2011.0,Female,Seventh Day Adventist,1606.0,11.0,19.0,,14.3
SK,2011.0,Female,Other,9883.0,11.0,19.0,,14.3
SK,2011.0,Female,No Religion,332965.0,11.0,19.0,,14.3
SK,2011.0,Female,Not Stated,267750.0,11.0,19.0,,14.3
SK,2011.0,Female,Byzantine Catholic Church,107222.0,11.0,19.0,,14.3
SK,2011.0,Female,Baptists Fraternity Union,1824.0,11.0,19.0,,14.3
CH,2011.0,Both Sexes,Total,6587556.0,36.0,19.0,,11.9
CH,2011.0,Both Sexes,Islam ,320958.0,36.0,19.0,,11.9
CH,2011.0,Both Sexes,Judaism,16763.0,36.0,19.0,,11.9
CH,2011.0,Both Sexes,Reformed Churches,1830143.0,36.0,19.0,,11.9
CH,2011.0,Both Sexes,Roman Catholic,2532217.0,36.0,19.0,,11.9
CH,2011.0,Both Sexes,Other Christians,368698.0,36.0,19.0,,11.9
CH,2011.0,Both Sexes,Other Religions,80758.0,36.0,19.0,,11.9
CH,2011.0,Both Sexes,No Afiliation,1356795.0,36.0,19.0,,11.9
CH,2011.0,Both Sexes,Unknown,81224.0,36.0,19.0,,11.9
CH,2011.0,Male,Total,3237894.0,36.0,19.0,,11.9
CH,2011.0,Male,Islam ,172368.0,36.0,19.0,,11.9
CH,2011.0,Male,Judaism,7749.0,36.0,19.0,,11.9
CH,2011.0,Male,Reformed Churches,856349.0,36.0,19.0,,11.9
CH,2011.0,Male,Roman Catholic,1222756.0,36.0,19.0,,11.9
CH,2011.0,Male,Other Christians,168333.0,36.0,19.0,,11.9
CH,2011.0,Male,Other Religions,36846.0,36.0,19.0,,11.9
CH,2011.0,Male,No Afiliation,735662.0,36.0,19.0,,11.9
CH,2011.0,Male,Unknown,37831.0,36.0,19.0,,11.9
CH,2011.0,Female,Total,3349662.0,36.0,19.0,,11.9
CH,2011.0,Female,Islam ,148590.0,36.0,19.0,,11.9
CH,2011.0,Female,Judaism,9014.0,36.0,19.0,,11.9
CH,2011.0,Female,Reformed Churches,973794.0,36.0,19.0,,11.9
CH,2011.0,Female,Roman Catholic,1309461.0,36.0,19.0,,11.9
CH,2011.0,Female,Other Christians,200365.0,36.0,19.0,,11.9
CH,2011.0,Female,Other Religions,43912.0,36.0,19.0,,11.9
CH,2011.0,Female,No Afiliation,621133.0,36.0,19.0,,11.9
CH,2011.0,Female,Unknown,43393.0,36.0,19.0,,11.9
TK,2011.0,Both Sexes,Total,1143.0,,,,0.1
TK,2011.0,Both Sexes,Christian Congregational,665.0,,,,0.1
TK,2011.0,Both Sexes,New Age,1.0,,,,0.1
TK,2011.0,Both Sexes,Presbyterian,21.0,,,,0.1
TK,2011.0,Both Sexes,Roman Catholic,418.0,,,,0.1
TK,2011.0,Both Sexes,Other Christians,32.0,,,,0.1
TK,2011.0,Both Sexes,Not Stated,6.0,,,,0.1
TK,2011.0,Male,Total,563.0,,,,0.1
TK,2011.0,Male,Christian Congregational,319.0,,,,0.1
TK,2011.0,Male,New Age,0.0,,,,0.1
TK,2011.0,Male,Presbyterian,7.0,,,,0.1
TK,2011.0,Male,Roman Catholic,221.0,,,,0.1
TK,2011.0,Male,Other Christians,12.0,,,,0.1
TK,2011.0,Male,Not Stated,4.0,,,,0.1
TK,2011.0,Female,Total,580.0,,,,0.1
TK,2011.0,Female,Christian Congregational,346.0,,,,0.1
TK,2011.0,Female,New Age,1.0,,,,0.1
TK,2011.0,Female,Presbyterian,14.0,,,,0.1
TK,2011.0,Female,Roman Catholic,197.0,,,,0.1
TK,2011.0,Female,Other Christians,20.0,,,,0.1
TK,2011.0,Female,Not Stated,2.0,,,,0.1
TT,2011.0,Both Sexes,Total,1322546.0,,,,1.9
TT,2011.0,Both Sexes,Anglican,74994.0,,,,1.9
TT,2011.0,Both Sexes,Baptist,90953.0,,,,1.9
